z_hmm_model-Lopen,z_hmm_model-Trapop,t_freq_m_2.92,t_freq_e_1.67,angle_mean,xy_e_freq_m_2.92,z_freq_p2,z_freq_m_2.92,z_freq_p3,z_freq_p4,xy_e_freq_e_1.67,xy_e_freq_e_4.58,z_freq_p1,xy_e_freq_m_2.08,t_freq_m_3.75,t_freq_m_0.83,corr_z_xy_e,z_freq_m_0.00,z_peak_d_mean,t_freq_m_0.00,z_freq_e_1.67,z_e_stddev,z_freq_e_4.58,z_hmm_model-Springen,z_hmm_model-Tandenpoetsen,t_freq_e_4.58,z_freq_m_3.75,z_freq_m_0.83,xy_e_freq_m_1.25,xy_e_freq_m_4.17,z_e_mean,z_freq_m_1.25,z_freq_e_3.33,z_hmm_model-LiftAD,z_freq_e_0.42,t_freq_m_4.17,t_freq_m_1.25,z_freq_m_4.17,z_kurt,t_freq_e_2.50,z_hmm_model-Wandelen,z_hmm_model-LiftAU,z_hmm_model-Trapaf,z_freq_m_2.08,xy_e_freq_m_3.33,z_dwt_avg_-1,z_dwt_avg_-2,z_freq_e_2.50,z_dwt_avg_-3,z_dwt_avg_-4,xy_e_freq_p3,xy_e_freq_p4,xy_e_freq_p1,xy_e_freq_m_0.42,xy_e_freq_p2,z_dwt_avg_-0,z_dwt_avg_-9,t_freq_e_0.42,z_dwt_avg_-5,z_dwt_avg_-6,t_freq_e_3.33,z_dwt_avg_-7,z_dwt_avg_-8,xy_e_freq_e_0.83,xy_e_freq_e_0.00,xy_e_freq_e_3.75,t_freq_m_2.08,t_stddev,t_freq_m_2.50,xy_e_freq_m_2.50,t_freq_p2,t_freq_p3,t_freq_p1,t_freq_e_1.25,z_hmm_model-Fietsen,z_peak_d_stddev,z_freq_m_2.50,xy_e_freq_e_4.17,z_peak_stddev,xy_e_freq_e_1.25,t_freq_e_2.08,z_freq_m_0.42,xy_e_freq_e_2.92,z_freq_e_1.25,z_freq_e_4.17,t_freq_m_0.42,t_freq_m_3.33,t_freq_e_4.17,z_freq_m_3.33,mcr_z,xy_e_freq_e_2.08,t_freq_p4,mcr_t,z_hmm_model-Nietsdoen,zcr_z,xy_e_freq_m_4.58,z_freq_e_3.75,xy_e_freq_m_1.67,z_freq_m_1.67,z_freq_e_0.83,z_freq_m_4.58,t_freq_m_1.67,z_freq_e_0.00,t_freq_m_4.58,z_dwt_ar_-0,xy_e_stddev,z_dwt_ar_-1,z_dwt_ar_-2,z_dwt_ar_-3,z_dwt_ar_-4,z_dwt_ar_-5,xy_e_freq_e_2.50,t_freq_e_2.92,z_dwt_ar_-6,z_dwt_ar_-7,z_dwt_ar_-8,z_dwt_ar_-9,z_freq_e_2.92,xy_e_freq_m_0.83,xy_e_mean,xy_e_freq_m_0.00,z_peak_mean,xy_e_freq_m_3.75,t_freq_e_0.00,angle_stddev,t_mean,t_freq_e_3.75,z_dwt_norm_-6,z_freq_e_2.08,xy_e_freq_e_3.33,t_freq_e_0.83,z_dwt_norm_-5,z_dwt_norm_-8,z_dwt_norm_-7,z_dwt_norm_-9,corr_z_e_xy_e,xy_e_freq_e_0.42,z_mean,z_stddev,z_dwt_norm_-0,z_dwt_norm_-2,z_dwt_norm_-1,z_dwt_norm_-4,z_dwt_norm_-3,label
-2.8704365871680237,-3.452094691385358,0.7260874625968868,0.0059574316501768915,0.028941653447413392,0.8044461046582145,2.9880478087649402,2.075919968655835,0.0,0.0,0.01800712747646276,0.016326135590651897,1.9920318725099602,0.5753778860954746,1.088704509712773,1.2629320308754908,0.2614444642321044,0.6539133831289896,0.9780375163333334,8.292310984036446,0.3751452434099118,18.072550517317907,1.026100350454178E-4,-3.160149536871695,NaN,0.023927434034992756,0.5037466687195765,1.033459124929956,1.0516869172648893,1.000152764128244,17.024561710816503,4.804422313729267,0.01533465107901269,NaN,0.01697915690450209,0.9421307553716082,0.623227968955536,0.10840530839298755,-0.82809289025167,0.007864518813552079,-1.9688299972758303,NaN,-1.8998641987985687,1.2136288381955465,1.4046259138257757,6.601071773963389,-2.7843805426868258,0.08617371772144637,3.4910649209985958,5.981770746386192,2.9880478087649402,3.9840637450199203,0.9960159362549801,1.7122874451614354,1.9920318725099602,6.038910229884847,0.0,0.021822823006153756,-0.16300847371391133,-0.047258038146958295,0.01679889008043742,-0.01598722364872023,0.0,0.04241579118809534,0.7316412205902394,0.03779157470681651,0.26078730795316063,1.924533825680107,0.7260874625968868,0.8044461046582145,1.9920318725099602,2.9880478087649402,0.9960159362549801,0.006771317823497873,-2.383155970465854,0.03479951856985128,2.075919968655835,0.023768251888531034,0.9759196314071455,0.02041451679910201,0.0019577940489150475,1.033459124929956,0.013702214071350192,0.34945646737263414,4.009759891634317E-4,1.2629320308754908,1.088704509712773,0.021066800349123897,0.719913899317416,20,0.007970270822552175,3.9840637450199203,36,NaN,20,1.000152764128244,0.007460818332852549,1.0516869172648893,4.804422313729267,0.018259360421338463,0.05218739174060903,0.623227968955536,0.008115774184035272,0.9421307553716082,0.015623251760824868,2.6248464119427184,0.03429062425307031,0.05478060211960796,0.23483129067865172,0.7079191710000478,0.903418180236358,0.014489859841768081,0.007389970585653966,0.9799721369314015,1.0000000000000002,0.0,0.0,0.082945948076662,1.7122874451614354,3.8551178027649273,7.710235605529857,7.912291503004376,1.4046259138257757,0.841933966066115,0.023333182528961455,4.146155492018223,0.02150996750055097,0.07655395669504356,0.03962527647339588,0.032718972822567735,0.022999086040830414,0.1954990092363102,0.0,0.02002786306859866,0.0,-0.2043737834679858,0.04075406420186279,0.3269566915644949,4.121326446277742,0.015623251760824868,0.02048997786653764,0.018667372492245447,0.473087880321396,0.18005068855904377,Trapaf
-2.920341448155672,-2.8111391479614705,0.5235992712282889,0.012238094303648795,0.030327448222355124,3.256016521278841,3.0120481927710845,1.24496432729124,0.0,0.0,0.03671435135028126,0.007935203243707334,2.0080321285140563,1.4545382500600121,0.5068878078315814,1.090545975098049,0.06512274106946091,0.3147559055043291,1.0271911253333335,8.425200835804286,0.384260729985368,12.538351670051249,2.8254546405531814E-4,-3.229711000592191,NaN,0.006056676833488933,0.7918102468187889,0.8766736948524837,3.35156555344868,1.5029516490075812,12.661834315213795,4.144512589404942,0.03703901224198413,NaN,0.018624509023071296,0.4284051891827457,0.8994695594893868,0.1789666468031714,-1.068461786705903,0.006540032606585827,-2.027437534938517,NaN,-1.5687559494424705,0.8269884608171256,4.23136424704085,6.839311704895748,-0.8671284892025155,0.04329087340007541,0.9403278639814017,-2.210499872639013,3.0120481927710845,4.016064257028113,1.0040160642570282,2.841646225788308,2.0080321285140563,0.32790650277955535,0.0,0.01733203682270393,-0.030321537048997815,-0.005258733153830034,0.007609833614633327,-0.0014777776081815568,0.0,0.03380008243881193,0.5987167327132232,0.07073494564054131,0.3566478282370331,1.5275484328194104,0.5235992712282889,3.256016521278841,2.0080321285140563,3.0120481927710845,1.0040160642570282,0.013733354259639854,-1.9169874849657131,0.035150745186631666,1.24496432729124,0.013484166823604416,0.621643399301357,0.04190409715690511,0.004228830446117456,0.8766736948524837,0.04071708167352687,0.38132197794897166,0.0010669907545463654,1.090545975098049,0.5068878078315814,0.004048936649054107,0.7918102468187889,20,0.013203628911750333,4.016064257028113,26,NaN,20,1.3674289696788984,0.025367813744661898,3.35156555344868,4.144512589404942,0.03214274413045663,0.07858623977287488,0.8994695594893868,0.0036224889770711125,0.5025325891981492,6.552812069636855E-5,6.5643550454905855,0.028572589374212774,0.06824949113958849,0.23590534154463896,0.6556104590109797,0.9075393365520661,0.04767326352389745,0.00549073072292619,0.9806515788448013,0.9999999999999999,0.0,0.0,0.0467197984469369,2.841646225788308,7.408201079041062,14.816402158082118,5.419091488143658,4.23136424704085,0.8976190769020089,0.01866186850055559,4.212600417902144,0.0069364721636840584,0.07311224229273522,0.026260515882801604,0.0668377894202478,0.018165924675508406,0.2519288775410863,0.0,0.01934842115519862,0.0,-0.1869855802747743,0.028278657103502997,0.15737795275216465,3.562025043214666,6.552812069636855E-5,0.039676901765375715,0.028507061253516406,0.4197051174663407,0.16765585040505046,Trapaf
-2.9277699061812203,-3.2282542828772587,0.3090016555015343,0.007960501525935627,0.026906076375293915,0.32014229745767053,3.0,2.2767031441571115,0.0,0.0,0.04718476427142882,0.009855886243557922,2.0,0.7124393043002223,1.2629034876543055,1.1388872515425517,0.3549676647975157,0.856107874831466,0.9914957683333334,8.00771581683057,0.39080131167023985,15.516217118856359,3.761978016063729E-4,-3.1877972889867148,NaN,0.02314128117018931,0.4109403923781235,0.5601084564293735,1.7773334519147557,0.6839309565705595,15.25413979695843,4.814709958084027,0.0030150136440267334,NaN,0.007886720679949335,0.246422303811937,0.7412093159366464,0.11537463228059874,-0.9597750358657278,0.0024479750696290957,-2.044081374517594,NaN,-1.5851805668312662,0.601905827039657,1.4135831351232604,-7.137563748976032,2.8932574215743956,0.09032786562412905,-0.6390927367477066,1.2835864497972864,4.0,0.0,1.0,2.123533897963799,2.0,4.697734676748552,0.0,0.019560105849817957,-0.07057597076171182,-0.026951759362508855,0.022503248317597896,-0.009644166059120529,0.0,0.06344514652556892,0.6876971720724415,0.03177765207108934,0.17272188233724825,1.7412187483857113,0.3090016555015343,0.3755316223047842,2.0,4.0,1.0,0.008172074425844089,-2.174141197429544,0.02409306948263563,2.2767031441571115,0.010848488560596215,0.5509014527835028,0.04602798047535856,8.01183795273608E-4,0.5601084564293735,0.0030309411956160005,0.384763067598069,5.413659015956309E-4,1.1388872515425517,1.2629034876543055,0.0018498316832773593,0.4109403923781235,19,0.011930049363894746,5.0,37,NaN,19,0.4764564547039426,0.003182818385791298,1.7773334519147557,4.814709958084027,0.008349260510139478,0.07888166025402922,0.7412093159366464,0.013108914742156834,1.2288311136750056,0.011442214339871599,2.7671108640959137,0.037856149653758824,0.04689919007363123,0.27163261185605514,0.6683267968140604,0.9153229201293601,0.0046504825809462365,0.002516943188287558,0.9824687307469856,1.0000000000000002,0.0,0.0,0.08947036382860839,2.123533897963799,3.7964537126321676,7.592907425264335,7.0410689556461605,1.4135831351232604,0.8679915586872116,0.025530998385017527,4.003857908415283,0.02345093219785272,0.06714581061762553,0.008177099613688019,0.02702167619451409,0.019604364089083,0.24699612331529974,0.0,0.017531269253014476,0.0,0.015167810866867767,0.056529760444987656,0.4280539374157331,3.8899145704091813,0.011442214339871599,0.009043040419872412,0.026413935313887225,0.39669418495800524,0.2247334217824239,Trapaf
-2.964892715527209,-2.1408577457760805,0.437235081526299,0.013267247380835519,0.027463510975012855,0.5496278593711887,2.8,0.8263622102815934,0.0,0.0,0.06502842349887689,0.023552212762315235,1.8,1.5706946247655338,0.7360355984502033,0.7963542765486433,0.0882556053205042,0.42433633547953903,1.0577697753333333,6.928104607061256,0.358582429878527,11.478166760284566,1.363715795349895E-4,-3.2904979718259018,NaN,0.014150469514071007,0.7581362452253174,1.0815656627778665,1.5878645411306829,0.9115757732018306,11.004235480125462,3.2958691273041927,0.018199108476660487,NaN,0.028539094028540275,0.6307285083482894,0.7985371887900244,0.062249396804561555,-0.922306985922213,0.012804147853901828,-1.8889149234605767,NaN,-1.477250463992388,1.366011231446569,1.8406069700105614,0.47433143034282654,2.6259170749200664,0.06085726793396921,-0.7680638963634112,-1.6569234380476825,3.8,4.6,1.8,0.7478853262354388,2.8,5.451486728169358,0.0,0.01653141439164435,-0.02976674705821966,-0.006420011802916577,0.015672338128374923,-0.0019799177191518903,0.0,0.018675381836042698,0.6010493957017686,0.04874717654174981,0.8305575450403374,1.5411493925633246,0.8305575450403374,1.5706946247655338,1.8,2.8,1.0,0.015097580228335284,-1.6421621353888318,0.020424423559136897,1.366011231446569,0.02254819428184878,0.421222736111119,0.06734340443136264,0.012595958514149085,0.8977434002535839,0.010675271564809411,0.37903785896372943,2.2485397662611178E-4,0.7963542765486433,0.7360355984502033,0.014914981149897305,0.7581362452253174,18,0.03920621078555297,3.8,30,NaN,19,0.9115757732018306,0.014010758389720398,1.5878645411306829,3.2958691273041927,0.05481680254564616,0.04363936584284104,0.7985371887900244,0.009513830599156328,0.6307285083482894,0.01960599139615592,3.254732603916929,0.01975442174067591,0.03904113359130049,0.28282890649497106,0.7386525748968927,0.9213463597531734,0.0379481322756874,0.006034831595647919,0.9836935159167411,1.0,0.0,0.0,0.021671327144836966,0.7915845732127686,3.361063765867892,6.722127531735781,6.038285704578748,1.8406069700105614,0.8537280372976611,0.02118171551836228,3.4640523035306283,0.011152258926724353,0.062347156163567764,0.054410296483052734,0.05028564000999787,0.014050735018757135,0.18269378485628054,0.0,0.016306484083258816,0.0,-0.19629729728625564,0.014940556309987496,0.20443452028127343,3.317599716445168,0.01960599139615592,0.01928671185062458,1.4843034451998883E-4,0.45582366840192173,0.24378777290367054,Trapaf
-2.895556022711671,-3.0346031625862118,0.9736074361206948,0.011109786335637436,0.02643711065540211,0.8528917073418313,2.985074626865672,1.6840483612761434,0.0,0.0,0.06370753423992172,0.013812766977361708,1.9900497512437811,0.4565138240194433,0.7944669021956454,1.0473780270428994,0.3185958311084303,0.5094638316378441,1.0283355715,7.73091858735945,0.3461674906496493,15.020744757779498,0.0010660747528627988,-3.156431121319206,NaN,0.016579841778117842,0.5423591105475886,1.1994888349226325,1.80742892717876,0.8037005241838179,14.255888904166708,4.0783136133932185,0.020960186262349786,NaN,0.04033817231930212,0.852340884323364,0.7173496106501676,0.19934348875192393,-0.9016938297145773,0.006249097358205857,-2.0477022250834223,NaN,-1.5729943540484053,0.8280703068835821,1.0932808598860848,-6.63352273961746,2.9293024573925432,0.07107470608636537,-0.43477501437649924,-3.602651778939103,5.721393034825871,6.7164179104477615,1.7412935323383085,0.8842837829745861,3.9800995024875623,3.766814100361538,0.0,0.02007907730110939,-0.1839375201345297,-0.0687860810666612,0.026211709482788257,-0.02445204202147971,0.0,0.01699805900191541,0.7277028091612925,0.01889029194442334,0.07481229818954756,1.792634042214398,0.5994206244110901,0.6184995807696599,3.7313432835820897,4.72636815920398,0.9950248756218906,0.011624314171298734,-2.073301149260986,0.041885200775901514,1.6840483612761434,0.014473417203693627,0.1740135660897748,0.07091776126509594,1.4897581624633786E-4,1.1994888349226325,0.018681502749222593,0.3535209576556163,0.001997270223248243,1.0473780270428994,0.9736074361206948,0.017897664979583783,0.8956977932487971,15,0.004195863858259878,0.0,25,NaN,15,0.8037005241838179,0.00644255805702685,1.80742892717876,4.0783136133932185,0.05010622911721575,0.15384149825842475,0.7173496106501676,0.01195844992163248,0.852340884323364,0.006941510316498376,3.038930352905551,0.02846903237993525,0.04093303585865148,0.2411984523964277,0.7005373893263734,0.9194527674642419,0.005760121359509046,0.023591055988897613,0.9832664082608084,0.9999999999999999,0.0,0.0,0.07466747172380266,0.9508031600685017,3.883435710914259,7.766871421828519,6.312129242767345,1.0932808598860848,0.8371632606532486,0.02088610053528664,3.865459293679729,0.011329442222523651,0.06381364079656646,0.021700433230928327,0.02772922028862168,0.018015773912342672,0.2189153781378684,0.0,0.016733591739191513,0.0,0.04696245058219739,0.01713065195068258,0.19991106335649855,3.77981535174259,0.006941510316498376,0.01246400347871623,0.021527522063436878,0.45933893692994576,0.20026541653777621,Trapaf
-2.9605497762729907,-1.7785341552056426,0.4960626309162103,0.029483784676085065,0.029519364653694757,2.477373849198925,1.7937219730941705,1.3054201971266581,3.587443946188341,0.0,0.05851670507896296,0.016847118485966903,0.8968609865470852,3.8577700954710035,0.35508141416292344,0.7010580072655365,0.08851426014386084,0.3498912788557775,1.097717376,6.998718811389053,0.3443122694519872,9.105821663450403,1.9735844279241056E-4,-3.3778317103501587,NaN,0.006339026216925343,0.284749998880383,1.0219743925094282,3.617532534898753,1.2180806222811582,8.437907529787118,3.2782775191476343,0.07214886508153918,NaN,0.03379361594943826,0.35508141416292344,1.2350357854355962,0.08355125376251737,-0.9155610584596681,0.014157456838018414,-1.7598214997756503,NaN,-1.5433002101859814,1.0157086570530907,2.477373849198925,0.4993467331858772,2.1313916453957873,0.03751547478693501,-3.733255904164454,-0.4946862268410383,2.690582959641256,3.587443946188341,0.8968609865470852,3.0976792878000414,1.7937219730941705,-2.3867668955409886,0.0,0.011529529374849431,0.008566150682508905,-9.087409972815888E-4,0.006657353712113688,-5.646903462044875E-4,0.0,0.04023958551729022,0.5306979558439874,0.0244075009519758,0.7694677875810317,1.4911995697805849,0.7694677875810317,3.8577700954710035,1.7937219730941705,2.690582959641256,0.8968609865470852,0.028822221436816346,-1.5281060151349717,0.04268381636696175,1.0157086570530907,0.008147450097066234,0.20262873800345274,0.05499450069194616,0.012347887272453784,1.0219743925094282,0.031060592619078835,0.3377303401582419,3.9917106258982436E-4,0.7010580072655365,0.4960626309162103,0.004258670579393459,1.3054201971266581,15,0.06882211612644512,3.587443946188341,23,NaN,17,1.69229147224595,0.004853804414939479,3.617532534898753,3.2782775191476343,0.04166923415588901,0.04415656019810088,1.2350357854355962,0.005948042051518277,0.4525415048514956,0.006097093934078009,6.1707591696787505,0.006363968570593302,0.01649299862794016,0.3025247815052588,0.6777003791297822,0.9135151272753311,0.06823517180254843,0.007929467361882473,0.9819134817338768,0.9999999999999999,0.0,0.0,0.07101669201670839,3.0976792878000414,6.021313235390183,12.04262647078036,4.802943951599851,1.937471964605131,0.8636770061753397,0.024520912640106998,3.4993594056945265,0.005214580863384626,0.06839835445854571,0.050415132427421294,0.047693971790669594,0.009583015492737572,0.23581474814554887,0.0,0.018086518266123047,0.0,0.036388558496930436,0.05033733099406244,0.17494563942788866,2.906057859153642,0.006097093934078009,0.010129030057346857,2.668746365152934E-4,0.3751755976245235,0.2860317828773186,Trapaf
-2.9793436808436398,-1.3446008175791728,0.36069774130003246,0.025039529185311774,0.03001946039379409,0.977399229850481,3.3632286995515694,1.0198249894357783,0.0,0.0,0.03939462673468933,0.08336819422892308,1.7937219730941705,2.0396794582098594,0.415538448589121,0.5787917165821161,0.24540843541087387,0.44047811405327075,1.157516544,6.47493158053717,0.22725396939082923,7.229140362655454,4.3431943375408307E-4,-3.5011240821206213,NaN,0.0014197234538367745,0.18071136949563557,1.3825366104421006,2.8499791687672933,1.8620747725880233,6.242009892018283,2.167176820187841,0.05960948139120113,NaN,0.05624834694190182,0.415538448589121,0.9574331513610986,0.08858605599346478,-0.7079396824530293,0.0034425182684467135,-1.8337780023728456,NaN,-1.530253544883106,0.8229401138898326,0.977399229850481,0.12867266437046787,4.669444479229791,0.040724230855835056,5.916910921762504,-1.7198718209516513,2.690582959641256,5.15695067264574,0.8968609865470852,2.8578503675285383,1.7937219730941705,1.6950665741951518,0.0,0.01320265581002015,-0.17760193133478092,-0.05968674853260936,0.005089175762047047,-0.020872658743159765,0.0,0.06733328011363769,0.597636105473014,0.01606776784808772,0.4732810774222325,1.375435807564453,0.35002771329115273,2.0396794582098594,3.3632286995515694,4.260089686098655,1.7937219730941705,0.03111817470735933,-1.3517082573344146,0.015213227034746835,0.8229401138898326,0.029213781209802746,0.8844013234587267,0.05792538393336622,0.008484776368619511,0.9498536106529695,0.008272872459038077,0.3179118552179647,7.713361913231626E-4,0.4932478426759758,0.36069774130003246,0.0054905097432034825,1.0198249894357783,15,0.023029425576984088,0.0,16,NaN,15,3.9679259421702238,0.0030438097093989764,2.8499791687672933,2.167176820187841,0.15326170667463387,0.059830534965871346,0.9574331513610986,0.0239341905235932,0.16501423300430265,0.0031087528688830256,6.1674942479336305,0.0031266665676468438,0.06619165272363121,0.2561534277222052,0.7257147229298674,0.9165923985846393,0.01772362080058826,0.005286781822305906,0.9826033689615292,0.9999999999999999,0.0,0.0,0.06987062471041627,2.8578503675285383,6.122514997697905,12.245029995395813,4.72093372001122,1.60173975509749,0.877409159218205,0.029860879560589016,3.2374657902685846,0.005490253993658911,0.06601097037688997,0.04693612895914824,0.008484773352713108,0.018526741666985695,0.19087767565477184,0.0,0.017396631038470705,0.0,-0.08974435746889067,0.051550168269155615,0.22023905702663524,2.494274106703571,0.0031087528688830256,0.06306498615598438,1.7913698763818125E-5,0.46956129520766227,0.189961774998574,Trapaf
-2.9277699061812203,-3.2282542828772587,0.3090016555015343,0.007960501525935627,0.026906076375293915,0.32014229745767053,3.0,2.2767031441571115,0.0,0.0,0.04718476427142882,0.009855886243557922,2.0,0.7124393043002223,1.2629034876543055,1.1388872515425517,0.3549676647975157,0.856107874831466,0.9914957683333334,8.00771581683057,0.39080131167023985,15.516217118856359,3.761978016063729E-4,-3.1877972889867148,NaN,0.02314128117018931,0.4109403923781235,0.5601084564293735,1.7773334519147557,0.6839309565705595,15.25413979695843,4.814709958084027,0.0030150136440267334,NaN,0.007886720679949335,0.246422303811937,0.7412093159366464,0.11537463228059874,-0.9597750358657278,0.0024479750696290957,-2.044081374517594,NaN,-1.5851805668312662,0.601905827039657,1.4135831351232604,-7.137563748976032,2.8932574215743956,0.09032786562412905,-0.6390927367477066,1.2835864497972864,4.0,0.0,1.0,2.123533897963799,2.0,4.697734676748552,0.0,0.019560105849817957,-0.07057597076171182,-0.026951759362508855,0.022503248317597896,-0.009644166059120529,0.0,0.06344514652556892,0.6876971720724415,0.03177765207108934,0.17272188233724825,1.7412187483857113,0.3090016555015343,0.3755316223047842,2.0,4.0,1.0,0.008172074425844089,-2.174141197429544,0.02409306948263563,2.2767031441571115,0.010848488560596215,0.5509014527835028,0.04602798047535856,8.01183795273608E-4,0.5601084564293735,0.0030309411956160005,0.384763067598069,5.413659015956309E-4,1.1388872515425517,1.2629034876543055,0.0018498316832773593,0.4109403923781235,19,0.011930049363894746,5.0,37,NaN,19,0.4764564547039426,0.003182818385791298,1.7773334519147557,4.814709958084027,0.008349260510139478,0.07888166025402922,0.7412093159366464,0.013108914742156834,1.2288311136750056,0.011442214339871599,2.7671108640959137,0.037856149653758824,0.04689919007363123,0.27163261185605514,0.6683267968140604,0.9153229201293601,0.0046504825809462365,0.002516943188287558,0.9824687307469856,1.0000000000000002,0.0,0.0,0.08947036382860839,2.123533897963799,3.7964537126321676,7.592907425264335,7.0410689556461605,1.4135831351232604,0.8679915586872116,0.025530998385017527,4.003857908415283,0.02345093219785272,0.06714581061762553,0.008177099613688019,0.02702167619451409,0.019604364089083,0.24699612331529974,0.0,0.017531269253014476,0.0,0.015167810866867767,0.056529760444987656,0.4280539374157331,3.8899145704091813,0.011442214339871599,0.009043040419872412,0.026413935313887225,0.39669418495800524,0.2247334217824239,Trapaf
-2.9355982475566638,-2.9389392771433456,0.4791965795272364,0.0032696989423623597,0.02499019118133791,2.795138757726831,0.0,1.6800110569492952,0.0,0.0,0.006442591552993095,0.056251904396887556,2.0134228187919465,1.138579051284998,0.9496833297654749,1.367371794471929,-0.06859352556154744,0.2254735418227993,0.966705152,9.010378601903055,0.4115519950564188,15.841255378860918,6.812487290121446E-4,-3.167276942718519,NaN,0.009828921258217868,0.534408327460935,0.8932246144480388,1.2163552041636105,1.7056063511810025,15.130477379643546,4.854870808644872,0.018186114954320983,NaN,0.013711298802021071,0.4777946146589967,0.4450492179927551,0.17200810111991943,-0.9090199307740559,0.002599895875153352,-1.9618654368740438,NaN,-2.426885777302444,0.9273009003981076,4.689590454768462,-1.338456797063794,0.769348746668503,0.05337441944142354,0.2205242280513673,4.063633651664233,0.0,0.0,4.026845637583893,2.5159090210564368,0.0,2.2562746528826407,0.0,0.022066969282523715,-0.04137957972444489,-0.011276894407017804,0.012301327428689666,-0.003794055237966571,0.0,0.018601525255329075,0.6821180642422598,0.06284140081767323,0.11731022725790344,1.6411299331628484,0.4791965795272364,2.795138757726831,4.026845637583893,0.0,1.0067114093959733,0.005308914153436351,-2.188729694562012,0.0,1.6800110569492952,0.013411447116381004,0.5736129805598867,0.007882782864039518,2.1148761243570038E-4,0.8932246144480388,0.029920437112689834,0.3989963022979815,7.869127898045397E-4,1.367371794471929,0.9496833297654749,0.003339508791110653,0.7493948390432622,11,0.0041235334615519455,0.0,20,NaN,11,4.049063198585756,0.005233391220800785,1.2163552041636105,4.854870808644872,0.014970207947794948,0.1334344197172973,0.3933522825555842,0.0014116966985009741,0.8310417080507635,0.0024190025360775426,6.862737199084061,0.0032702603464628433,0.019139542402443043,0.059246328826147845,0.7174608235352328,0.9116229995307438,0.023594906169048455,0.004863191965009334,0.9816420041514118,0.9999999999999998,0.0,0.0,0.06030916182069131,2.5159090210564368,7.841484826311005,15.682969652622004,7.549590706179515,4.689590454768462,0.9008271330918064,0.018042197074689213,4.505189300951529,0.01250463229983826,0.07001900462066817,0.020787250241229543,0.06664861758264787,0.022878319299416368,0.19416217599551097,0.0,0.018357995848587976,0.0,-0.2966514526905528,0.02816278942849863,0.039600865174268925,3.902708227660657,0.0024190025360775426,0.0158692820559802,8.512578103853005E-4,0.658214494709085,0.04010678642370479,Trapaf
-2.9434124192510973,-1.7927057554998995,0.2974980072505151,0.03124575118306028,0.030438721383187897,2.334744977965141,2.7777777777777777,1.01307890372292,0.0,0.0,0.07667894304440913,0.013311925425982401,1.7676767676767677,4.82056116581749,0.42048521634224884,0.864184006200167,0.03681170311624946,0.6114799716937327,0.9466451626666667,7.075205857975525,0.29686585866540044,8.971666064140381,2.3922124020550525E-5,-3.3962551358289574,NaN,0.0017331766576537816,0.8847733858349607,0.6543226381531365,4.747250690841193,1.5699656028991071,7.9166547540502705,2.8205745280565293,0.05760334576146148,NaN,0.014672782723181526,0.42048521634224884,1.167096319461859,0.01271687783402935,-0.7418980373382067,0.012432461537230505,-1.7287784981681102,NaN,-1.579754604931018,1.5663969318720046,2.997739010308715,-3.9372360380879003,-2.0213245691854707,0.11212796988721623,3.141572392719013,-1.0642424378698363,3.787878787878788,5.555555555555555,1.7676767676767677,2.7671321862455422,2.7777777777777777,3.5688131728759265,0.0,0.018798209730694775,0.13912676937785423,0.036479391782440945,0.0029113582443554987,0.012146359226663104,0.0,0.028712719127509896,0.5184405047730242,0.033749104542768346,0.7906816543894198,1.5647310694531456,0.7906816543894198,4.82056116581749,2.7777777777777777,0.0,1.7676767676767677,0.035755758230188166,-1.527826527755147,0.1942322223268136,1.5663969318720046,0.015168069547806149,0.9347724589140158,0.08587608127890473,0.012335423455520847,0.6114799716937327,0.02523560601255745,0.30904623589517977,1.0286109287811739E-5,0.864184006200167,0.2974980072505151,0.004691812692228781,1.01307890372292,15,0.06028827942337214,0.0,16,NaN,15,1.5699656028991071,0.025099921727873398,4.747250690841193,2.8205745280565293,0.020148054066248238,0.018094775852339897,1.167096319461859,0.014467989609656567,0.21765012399238182,0.01273926094302039,7.516140806735805,0.028244537262882775,0.04131743767659003,0.21670161641592908,0.6500958959562289,0.8932125487156699,0.071567488260468,0.0018283409694563623,0.9776902858216373,1.0,0.0,0.0,0.0487786171808053,2.7671321862455422,7.033997476522733,14.067994953045469,3.9282034862121185,2.997739010308715,0.8555751513857005,0.022167139632466543,3.5376029289877593,0.0053019220783288275,0.0844777371059674,0.10115501624966858,0.03852926818560178,0.017390633835581617,0.24311665275944105,0.0,0.022309714178362666,0.0,-0.005499381457230828,0.0324420103775956,0.034663314631642454,2.8205731995811165,0.01273926094302039,0.013072900413707263,0.015505276319862382,0.43339427954029974,0.17538417873933904,Trapaf
