xy_e_freq_m_1.25,z_freq_m_1.88,z_dwt_ar_-7,z_dwt_ar_-6,z_dwt_ar_-9,z_dwt_ar_-8,z_dwt_ar_-3,z_dwt_ar_-2,z_dwt_ar_-5,z_dwt_ar_-4,t_freq_e_3.75,z_freq_m_2.50,z_dwt_ar_-0,z_freq_e_3.75,t_freq_m_0.00,z_dwt_ar_-1,z_e_stddev,xy_e_freq_e_3.75,xy_e_stddev,xy_e_freq_e_3.13,z_freq_m_3.75,t_freq_m_2.50,z_peak_stddev,xy_e_freq_p3,z_freq_e_1.25,mcr_t,xy_e_freq_p4,z_peak_mean,xy_e_freq_p1,xy_e_freq_p2,xy_e_freq_m_0.63,mcr_z,zcr_z,t_freq_m_1.25,t_freq_e_0.00,xy_e_freq_m_2.50,t_freq_m_4.38,z_e_mean,xy_e_freq_m_1.88,xy_e_freq_m_4.38,xy_e_freq_e_0.63,t_freq_e_2.50,t_freq_m_3.13,t_freq_m_0.63,corr_z_e_xy_e,z_freq_e_4.38,t_freq_e_0.63,z_dwt_avg_-5,z_dwt_avg_-6,z_freq_p4,z_dwt_avg_-7,z_freq_p3,z_dwt_avg_-8,z_freq_p2,t_freq_e_1.88,z_dwt_avg_-9,z_freq_p1,z_dwt_avg_-0,z_dwt_avg_-1,corr_z_xy_e,z_dwt_avg_-2,z_peak_d_mean,z_dwt_avg_-3,z_dwt_avg_-4,z_dwt_norm_-8,z_dwt_norm_-7,z_dwt_norm_-6,t_freq_e_4.38,z_dwt_norm_-5,z_dwt_norm_-9,z_dwt_norm_-0,xy_e_freq_e_1.88,t_freq_m_3.75,z_dwt_norm_-4,z_dwt_norm_-3,z_dwt_norm_-2,z_dwt_norm_-1,xy_e_freq_e_0.00,z_mean,z_freq_e_2.50,z_freq_m_0.00,t_freq_e_1.25,xy_e_freq_m_3.13,t_mean,z_freq_e_3.13,z_freq_m_3.13,t_stddev,xy_e_mean,z_peak_d_stddev,z_freq_m_4.38,z_kurt,z_freq_m_1.25,z_freq_e_0.63,t_freq_p1,t_freq_p3,t_freq_p2,z_freq_m_0.63,xy_e_freq_e_1.25,angle_mean,z_freq_e_1.88,xy_e_freq_m_0.00,xy_e_freq_e_4.38,z_freq_e_0.00,angle_stddev,xy_e_freq_e_2.50,t_freq_p4,xy_e_freq_m_3.75,t_freq_e_3.13,t_freq_m_1.88,z_stddev,label
1.0516869172648893,4.804422313729267,1.0000000000000002,0.9799721369314015,0.0,0.0,0.23483129067865172,0.05478060211960796,0.903418180236358,0.7079191710000478,0.03703084944935338,2.075919968655835,0.015623251760824868,0.007532951710460193,8.292310984036446,0.03429062425307031,18.072550517317907,0.052374353025993206,2.6248464119427184,0.038601865795828874,0.5037466687195765,0.7260874625968868,0.9759196314071455,2.9880478087649402,0.3778659364949769,36,3.9840637450199203,7.912291503004376,0.9960159362549801,1.9920318725099602,1.7122874451614354,20,20,0.623227968955536,0.8626033632333812,0.8044461046582145,0.9421307553716082,17.024561710816503,1.0516869172648893,1.000152764128244,0.04481527031998116,0.008655310693631176,1.088704509712773,1.2629320308754908,-0.2043737834679858,2.7457802281898844E-4,0.02377429462211657,-0.16300847371391133,-0.047258038146958295,0.0,-0.01598722364872023,0.0,0.0,2.9880478087649402,0.01313133942949758,0.0,1.9920318725099602,6.038910229884847,6.601071773963389,0.2614444642321044,-2.7843805426868258,0.9780375163333334,3.4910649209985958,5.981770746386192,0.0,0.02002786306859866,0.07655395669504356,0.027279433532359027,0.1954990092363102,0.0,0.015623251760824868,0.02927224524584744,1.088704509712773,0.473087880321396,0.18005068855904377,0.02048997786653764,0.018667372492245447,0.769958922983471,0.3269566915644949,0.09443549196630366,1.033459124929956,0.007448245242932042,1.4046259138257757,4.146155492018223,0.026930120630249244,0.8810257264766447,1.924533825680107,3.8551178027649273,0.03479951856985128,0.08234488655948426,-0.82809289025167,4.804422313729267,0.02663926626257479,0.9960159362549801,2.9880478087649402,1.9920318725099602,1.033459124929956,0.02343574007734395,0.028941653447413392,0.44243436519223095,7.710235605529857,0.02281964242182545,0.023887289720385518,0.023333182528961455,0.01872196012970895,3.9840637450199203,1.4046259138257757,0.0200771637967289,0.7260874625968868,4.121326446277742,Trapaf
3.35156555344868,4.144512589404942,0.9999999999999999,0.9806515788448013,0.0,0.0,0.23590534154463896,0.06824949113958849,0.9075393365520661,0.6556104590109797,0.009682027090307594,1.24496432729124,6.552812069636855E-5,0.025574310396410463,8.425200835804286,0.028572589374212774,12.538351670051249,0.07572423612955013,6.5643550454905855,0.08025420374481274,0.7918102468187889,0.5235992712282889,0.621643399301357,3.0120481927710845,0.3986270121270413,26,4.016064257028113,5.419091488143658,1.0040160642570282,2.0080321285140563,2.841646225788308,20,20,0.8994695594893868,0.9138359369463814,3.256016521278841,0.5025325891981492,12.661834315213795,3.35156555344868,1.3674289696788984,0.03892967118828589,0.008531547139442257,0.5068878078315814,1.090545975098049,-0.1869855802747743,5.690217242978527E-4,0.019204366322590854,-0.030321537048997815,-0.005258733153830034,0.0,-0.0014777776081815568,0.0,0.0,3.0120481927710845,0.017896109244548042,0.0,2.0080321285140563,0.32790650277955535,6.839311704895748,0.06512274106946091,-0.8671284892025155,1.0271911253333335,0.9403278639814017,-2.210499872639013,0.0,0.01934842115519862,0.07311224229273522,0.00786267391738788,0.2519288775410863,0.0,6.552812069636855E-5,0.07217759468241282,0.5068878078315814,0.4197051174663407,0.16765585040505046,0.039676901765375715,0.028507061253516406,0.6219913203383928,0.15737795275216465,0.05585471519271692,0.8766736948524837,0.014940404236113166,4.23136424704085,4.212600417902144,0.04121530314359394,0.7918102468187889,1.5275484328194104,7.408201079041062,0.035150745186631666,0.10951601330809234,-1.068461786705903,4.144512589404942,0.05983578135155844,1.0040160642570282,3.0120481927710845,2.0080321285140563,1.1775688568575529,0.04372288680933412,0.030327448222355124,0.39675900812373754,14.816402158082118,0.015601746956101347,0.021564847940643526,0.01866186850055559,0.051598340151110283,4.016064257028113,4.23136424704085,0.008046935103228736,0.8994695594893868,3.562025043214666,Trapaf
1.8369395419058958,4.809584832444229,0.9808289690981461,0.9076064135310242,0.0,1.0000000000000002,0.04336192024162292,0.02422048316946991,0.6769376528981015,0.21463533007347974,0.02241010699570888,2.150195719462913,0.0066665979047413225,0.002969400025559067,8.110955496887133,0.0072809341112506296,14.906469240254678,0.04337546854607761,3.8380637318784796,0.04732048479039078,0.3921546170823968,0.455770328766732,0.4968876007600336,4.0,0.40014788563374165,45,6.0,6.994946700987811,1.0,2.0,2.5807550742427035,23,23,0.6528404371549463,0.8941584080417916,0.8282365600797637,1.189107169664549,14.925585888802573,1.8369395419058958,0.7456241128023382,0.07653577949608813,0.005169647810205863,1.24468351123987,1.0010107272794995,-0.053045457803621965,2.442792417598251E-4,0.017295093350522463,3.8480869294721014,0.15729939427278752,0.0,0.049727778001467805,0.0,0.017134700969680804,3.0,0.008940725471562506,0.0,2.0,5.0958494415993565,1.5469187846289334,0.2541600452857803,-5.508000636400068,1.00138855,1.5242655084408907,-0.7023482895450782,0.01917103090185409,0.0732225555671218,0.23066876063292277,0.021867495235560273,0.4623023228246217,0.0,0.0066665979047413225,0.04336915082613989,1.24468351123987,0.1712734098318568,0.019141437072153007,0.016939549058219282,6.143362065093073E-4,0.7126772074156799,0.3343622016880613,0.08431145593881877,0.6736919284058084,0.006465637303455681,1.8962597455670434,4.055477748443569,0.007446783940867629,0.5125132838021962,1.6970296450866549,4.39162379690026,0.02790076189785414,0.0566581258919596,-0.9908326542045622,4.809584832444229,0.014854176364797394,1.0,3.0,2.0,0.6736919284058084,0.043850190033509893,0.028347890106412248,0.47336684903240084,8.783247593800517,0.014657916668499619,0.016659169822054943,0.02460807385581028,0.018213802223614236,4.0,1.8962597455670434,0.023692885791192553,0.6528404371549463,3.855299242304103,Trapaf
1.5878645411306829,2.1037828111444625,1.0,0.9836935159167411,0.0,0.0,0.28282890649497106,0.03904113359130049,0.9213463597531734,0.7386525748968927,0.025013033674858354,1.366011231446569,0.01960599139615592,0.014099728430086033,6.928104607061256,0.01975442174067591,11.478166760284566,0.06534083433370563,3.254732603916929,0.05267103927591355,0.7581362452253174,0.8305575450403374,0.421222736111119,3.8,0.39029759679011683,30,4.6,6.038285704578748,1.8,2.8,1.5878645411306829,18,19,0.7985371887900244,0.8659491326267845,1.5706946247655338,0.6307285083482894,11.004235480125462,1.5706946247655338,1.6960145231481245,0.052582269321864376,0.018390760941479945,0.7360355984502033,0.7985371887900244,-0.19629729728625564,2.1128294346134025E-4,0.02916485368514945,-0.02976674705821966,-0.006420011802916577,0.0,-0.0019799177191518903,0.0,0.0,2.8,0.01448381073427855,0.0,1.8,5.451486728169358,0.47433143034282654,0.0882556053205042,2.6259170749200664,1.0577697753333333,-0.7680638963634112,-1.6569234380476825,0.0,0.016306484083258816,0.062347156163567764,0.015476149663036023,0.18269378485628054,0.0,0.01960599139615592,0.06565568971381956,0.7360355984502033,0.45582366840192173,0.24378777290367054,0.01928671185062458,1.4843034451998883E-4,0.5900014085270356,0.20443452028127343,0.06525736121609627,0.8977434002535839,0.015347191602065277,1.8406069700105614,3.4640523035306283,0.02011008744094591,0.7581362452253174,1.5411493925633246,3.361063765867892,0.020424423559136897,0.05189095004565797,-0.922306985922213,3.2958691273041927,0.3062460963405213,1.0,2.8,1.8,3.2958691273041927,0.07156559297752402,0.027463510975012855,0.17075772150283666,6.722127531735781,0.06049318480115561,0.03302012533593563,0.02118171551836228,0.04168998104898156,3.8,1.8406069700105614,0.016175067072347837,0.8305575450403374,3.317599716445168,Trapaf
1.80742892717876,4.0783136133932185,0.9999999999999999,0.9832664082608084,0.0,0.0,0.2411984523964277,0.04093303585865148,0.9194527674642419,0.7005373893263734,0.026672553702377817,1.6840483612761434,0.006941510316498376,0.007227422119340553,7.73091858735945,0.02846903237993525,15.020744757779498,0.028267118144606924,3.038930352905551,0.030418718379802187,0.5423591105475886,0.9736074361206948,0.1740135660897748,5.721393034825871,0.36389490431787713,25,6.7164179104477615,6.312129242767345,1.7412935323383085,3.9800995024875623,1.80742892717876,15,15,0.7173496106501676,0.853364016413027,0.8528917073418313,0.852340884323364,14.255888904166708,1.378662104993275,0.8037005241838179,0.06391052315778765,0.023614697379583247,0.9736074361206948,1.0473780270428994,0.04696245058219739,0.0018532650252189838,0.02746271395986247,-0.1839375201345297,-0.0687860810666612,0.0,-0.02445204202147971,0.0,0.0,2.985074626865672,0.008986011696373647,0.0,1.9900497512437811,3.766814100361538,-6.63352273961746,0.3185958311084303,2.9293024573925432,1.0283355715,-0.43477501437649924,-3.602651778939103,0.0,0.016733591739191513,0.06381364079656646,0.02021319394925392,0.2189153781378684,0.0,0.006941510316498376,0.03068335304582037,0.852340884323364,0.45933893692994576,0.20026541653777621,0.01246400347871623,0.021527522063436878,0.7298191911972147,0.19991106335649855,0.08701898287066837,1.1994888349226325,0.011699633678811142,1.0932808598860848,3.865459293679729,0.030387584442345877,0.8956977932487971,1.792634042214398,3.883435710914259,0.041885200775901514,0.17202309862951873,-0.9016938297145773,4.0783136133932185,0.09674207135523823,0.9950248756218906,4.72636815920398,3.7313432835820897,1.5359656029074626,0.07382964562822886,0.02643711065540211,0.36760839032535003,7.766871421828519,0.023658194107623147,0.04526737954396084,0.02088610053528664,0.01941325633891621,0.0,1.0932808598860848,0.027987179220710836,0.5994206244110901,3.77981535174259,Trapaf
3.617532534898753,1.0157086570530907,0.9999999999999999,0.9819134817338768,0.0,0.0,0.3025247815052588,0.01649299862794016,0.9135151272753311,0.6777003791297822,0.006250144027078278,1.3054201971266581,0.006097093934078009,0.004969834447465929,6.998718811389053,0.006363968570593302,9.105821663450403,0.030882042572783035,6.1707591696787505,0.054191472959101136,0.284749998880383,0.7694677875810317,0.20262873800345274,2.690582959641256,0.3546573956272302,23,3.587443946188341,4.802943951599851,0.8968609865470852,1.7937219730941705,3.617532534898753,15,17,1.2350357854355962,0.8721965958041976,3.8577700954710035,0.4525415048514956,8.437907529787118,3.8577700954710035,1.6929908126481235,0.0891716440988605,0.018815605153391916,0.4960626309162103,1.2350357854355962,0.036388558496930436,3.2366209226123517E-4,0.03832307724380285,0.008566150682508905,-9.087409972815888E-4,0.0,-5.646903462044875E-4,3.587443946188341,0.0,1.7937219730941705,0.013597618774363338,0.0,0.8968609865470852,-2.3867668955409886,0.4993467331858772,0.08851426014386084,2.1313916453957873,1.097717376,-3.733255904164454,-0.4946862268410383,0.0,0.018086518266123047,0.06839835445854571,0.009620590343013023,0.23581474814554887,0.0,0.006097093934078009,0.0740981743733162,0.35508141416292344,0.3751755976245235,0.2860317828773186,0.010129030057346857,2.668746365152934E-4,0.5682511819410067,0.17494563942788866,0.10527934671553042,1.0219743925094282,0.03026883000378623,2.477373849198925,3.4993594056945265,0.07591426162330704,1.3054201971266581,1.4911995697805849,6.021313235390183,0.04268381636696175,0.053194787663766736,-0.9155610584596681,3.2782775191476343,0.361766114315996,0.8968609865470852,2.690582959641256,1.7937219730941705,3.2782775191476343,0.06170733333107688,0.029519364653694757,0.059156074612203,12.04262647078036,0.028404199277715522,0.037933310566006344,0.024520912640106998,0.09329395144614003,3.587443946188341,1.937471964605131,0.010927538650366749,0.7694677875810317,2.906057859153642,Trapaf
2.8499791687672933,0.8229401138898326,0.9999999999999999,0.9826033689615292,0.0,0.0,0.2561534277222052,0.06619165272363121,0.9165923985846393,0.7257147229298674,0.006161419629894844,1.0198249894357783,0.0031087528688830256,0.003319180231600311,6.47493158053717,0.0031266665676468438,7.229140362655454,0.030117575217675923,6.1674942479336305,0.014157974121636217,0.18071136949563557,0.36069774130003246,0.8844013234587267,2.690582959641256,0.3386222871264252,16,5.15695067264574,4.72093372001122,0.8968609865470852,1.7937219730941705,2.8578503675285383,15,15,0.9574331513610986,0.8830141860206843,2.0396794582098594,0.36054882747561573,6.242009892018283,2.0396794582098594,3.9679259421702238,0.10021755984215808,0.007846097346174195,0.415538448589121,0.9574331513610986,-0.08974435746889067,7.046778339810256E-4,0.04247251705566694,-0.17760193133478092,-0.05968674853260936,0.0,-0.020872658743159765,0.0,0.0,3.3632286995515694,0.00863945259661818,0.0,1.7937219730941705,1.6950665741951518,0.12867266437046787,0.24540843541087387,4.669444479229791,1.157516544,5.916910921762504,-1.7198718209516513,0.0,0.017396631038470705,0.06601097037688997,0.005344371698382087,0.19087767565477184,0.0,0.0031087528688830256,0.02408635138404163,0.415538448589121,0.46956129520766227,0.189961774998574,0.06306498615598438,1.7913698763818125E-5,0.6331911191402264,0.22023905702663524,0.09829790277452906,0.9498536106529695,0.036996618233484935,1.1089648558559277,3.2374657902685846,0.07308623245442593,1.0198249894357783,1.375435807564453,6.122514997697905,0.015213227034746835,0.06982720799311076,-0.7079396824530293,2.167176820187841,0.3518272285961639,1.7937219730941705,4.260089686098655,3.3632286995515694,2.167176820187841,0.06355759015747652,0.03001946039379409,0.06626662297459447,12.245029995395813,0.10996643246654897,0.06787586800828004,0.029860879560589016,0.024705397670236,0.0,1.8620747725880233,0.009525337419094596,0.4732810774222325,2.494274106703571,Trapaf
1.8369395419058958,4.809584832444229,0.9808289690981461,0.9076064135310242,0.0,1.0000000000000002,0.04336192024162292,0.02422048316946991,0.6769376528981015,0.21463533007347974,0.02241010699570888,2.150195719462913,0.0066665979047413225,0.002969400025559067,8.110955496887133,0.0072809341112506296,14.906469240254678,0.04337546854607761,3.8380637318784796,0.04732048479039078,0.3921546170823968,0.455770328766732,0.4968876007600336,4.0,0.40014788563374165,45,6.0,6.994946700987811,1.0,2.0,2.5807550742427035,23,23,0.6528404371549463,0.8941584080417916,0.8282365600797637,1.189107169664549,14.925585888802573,1.8369395419058958,0.7456241128023382,0.07653577949608813,0.005169647810205863,1.24468351123987,1.0010107272794995,-0.053045457803621965,2.442792417598251E-4,0.017295093350522463,3.8480869294721014,0.15729939427278752,0.0,0.049727778001467805,0.0,0.017134700969680804,3.0,0.008940725471562506,0.0,2.0,5.0958494415993565,1.5469187846289334,0.2541600452857803,-5.508000636400068,1.00138855,1.5242655084408907,-0.7023482895450782,0.01917103090185409,0.0732225555671218,0.23066876063292277,0.021867495235560273,0.4623023228246217,0.0,0.0066665979047413225,0.04336915082613989,1.24468351123987,0.1712734098318568,0.019141437072153007,0.016939549058219282,6.143362065093073E-4,0.7126772074156799,0.3343622016880613,0.08431145593881877,0.6736919284058084,0.006465637303455681,1.8962597455670434,4.055477748443569,0.007446783940867629,0.5125132838021962,1.6970296450866549,4.39162379690026,0.02790076189785414,0.0566581258919596,-0.9908326542045622,4.809584832444229,0.014854176364797394,1.0,3.0,2.0,0.6736919284058084,0.043850190033509893,0.028347890106412248,0.47336684903240084,8.783247593800517,0.014657916668499619,0.016659169822054943,0.02460807385581028,0.018213802223614236,4.0,1.8962597455670434,0.023692885791192553,0.6528404371549463,3.855299242304103,Trapaf
1.2163552041636105,4.854870808644872,0.9999999999999998,0.9816420041514118,0.0,0.0,0.059246328826147845,0.019139542402443043,0.9116229995307438,0.7174608235352328,0.013318314930638226,1.6800110569492952,0.0024190025360775426,0.005529030139837594,9.010378601903055,0.0032702603464628433,15.841255378860918,0.07037664609613756,6.862737199084061,0.07252481942056453,0.534408327460935,0.4791965795272364,0.5736129805598867,0.0,0.41327429731419074,20,0.0,7.549590706179515,4.026845637583893,0.0,2.5159090210564368,11,11,0.4450492179927551,0.9215139747670192,2.795138757726831,0.8310417080507635,15.130477379643546,2.795138757726831,4.049063198585756,0.03221326240506774,0.004922417164315444,0.9496833297654749,1.367371794471929,-0.2966514526905528,6.812487290121442E-4,0.025970370216866632,-0.04137957972444489,-0.011276894407017804,0.0,-0.003794055237966571,0.0,0.0,0.0,0.004157671507376378,0.0,2.0134228187919465,2.2562746528826407,-1.338456797063794,-0.06859352556154744,0.769348746668503,0.966705152,0.2205242280513673,4.063633651664233,0.0,0.018357995848587976,0.07001900462066817,0.009828921258217868,0.19416217599551097,0.0,0.0024190025360775426,0.028192861858820875,0.9496833297654749,0.658214494709085,0.04010678642370479,0.0158692820559802,8.512578103853005E-4,0.6985137523842405,0.039600865174268925,0.06681841704571145,0.8932246144480388,0.00546117656656594,4.689590454768462,4.505189300951529,0.018677388825088702,0.7493948390432622,1.6411299331628484,7.841484826311005,0.0,0.1334344197172973,-0.9090199307740559,4.854870808644872,0.02134329112206349,1.0067114093959733,0.0,4.026845637583893,0.8932246144480388,0.008648428666341532,0.02499019118133791,0.4590167244355718,15.682969652622004,0.056251904396887556,0.014659602388523896,0.018042197074689213,0.03327832477193977,0.0,4.689590454768462,0.014827153589000355,0.4791965795272364,3.902708227660657,Trapaf
4.747250690841193,1.5663969318720046,1.0,0.9776902858216373,0.0,0.0,0.21670161641592908,0.04131743767659003,0.8932125487156699,0.6500958959562289,0.006104414867454572,1.5663969318720046,0.01273926094302039,0.025108746438705427,7.075205857975525,0.028244537262882775,8.971666064140381,0.03948969486488525,7.516140806735805,0.045304399640077264,0.8847733858349607,0.7906816543894198,0.9347724589140158,3.787878787878788,0.314389668906384,16,5.555555555555555,3.9282034862121185,1.7676767676767677,2.7777777777777777,4.747250690841193,15,15,1.167096319461859,0.8682508901137823,4.82056116581749,0.42048521634224884,7.9166547540502705,4.82056116581749,2.5611137551111023,0.09293565552461028,0.013931851419916576,0.2974980072505151,1.167096319461859,-0.005499381457230828,3.6172622595209164E-5,0.04426064532196271,0.13912676937785423,0.036479391782440945,0.0,0.012146359226663104,0.0,0.0,2.7777777777777777,0.02032990730416695,0.0,1.7676767676767677,3.5688131728759265,-3.9372360380879003,0.03681170311624946,-2.0213245691854707,0.9466451626666667,3.141572392719013,-1.0642424378698363,0.0,0.022309714178362666,0.0844777371059674,0.00704674484113733,0.24311665275944105,0.0,0.01273926094302039,0.08630619879460853,0.42048521634224884,0.43339427954029974,0.17538417873933904,0.013072900413707263,0.015505276319862382,0.5314011879017685,0.034663314631642454,0.14465788766061685,0.6114799716937327,0.03598925040527137,2.997739010308715,3.5376029289877593,0.06310840933631075,1.01307890372292,1.5647310694531456,7.033997476522733,0.1942322223268136,0.018921395584828842,-0.7418980373382067,2.8205745280565293,0.2840253040287835,1.7676767676767677,0.0,2.7777777777777777,2.8205745280565293,0.08508129395083916,0.030438721383187897,0.1515326928666546,14.067994953045469,0.03518224703028911,0.017141118139949778,0.022167139632466543,0.08429932229292204,0.0,2.997739010308715,0.004086295726308262,0.7906816543894198,2.8205731995811165,Trapaf
