z_freq_e_2.08,xy_e_freq_m_1.25,z_freq_e_2.92,z_freq_m_4.58,z_dwt_ar_-7,z_dwt_ar_-6,z_dwt_ar_-9,z_dwt_ar_-8,z_dwt_ar_-3,z_dwt_ar_-2,z_dwt_ar_-5,z_dwt_ar_-4,t_freq_e_3.75,z_dwt_ar_-0,z_freq_m_2.50,t_freq_m_4.17,z_dwt_ar_-1,z_freq_e_3.75,t_freq_m_0.00,z_freq_m_0.42,xy_e_freq_e_0.42,t_freq_m_3.33,z_e_stddev,xy_e_freq_e_3.75,xy_e_freq_m_1.67,xy_e_stddev,z_freq_m_3.75,t_freq_m_2.50,xy_e_freq_p3,z_peak_stddev,xy_e_freq_p4,mcr_t,z_freq_e_1.25,xy_e_freq_p1,z_peak_mean,xy_e_freq_p2,t_freq_m_0.83,z_freq_e_4.17,mcr_z,t_freq_e_1.67,t_freq_m_1.25,zcr_z,t_freq_e_0.83,t_freq_e_0.00,xy_e_freq_m_2.50,xy_e_freq_e_1.67,z_freq_m_1.67,t_freq_e_4.58,z_e_mean,t_freq_e_2.50,xy_e_freq_m_4.58,xy_e_freq_m_0.42,corr_z_e_xy_e,z_freq_e_0.42,z_dwt_avg_-5,z_dwt_avg_-6,z_freq_p4,z_dwt_avg_-7,z_freq_p3,xy_e_freq_m_3.33,z_dwt_avg_-8,z_freq_p2,z_dwt_avg_-9,z_freq_p1,z_dwt_avg_-0,z_dwt_avg_-1,corr_z_xy_e,z_dwt_avg_-2,z_peak_d_mean,z_dwt_avg_-3,z_dwt_avg_-4,z_dwt_norm_-8,z_dwt_norm_-7,z_dwt_norm_-6,z_dwt_norm_-5,xy_e_freq_e_0.83,xy_e_freq_m_4.17,z_dwt_norm_-9,z_dwt_norm_-0,z_freq_m_4.17,z_freq_e_3.33,z_dwt_norm_-4,t_freq_m_3.75,z_dwt_norm_-3,z_dwt_norm_-2,z_dwt_norm_-1,xy_e_freq_e_2.08,xy_e_freq_e_2.92,z_freq_m_0.83,xy_e_freq_e_0.00,z_mean,z_freq_e_0.83,xy_e_freq_m_0.83,z_freq_e_2.50,z_freq_m_3.33,t_freq_m_0.42,t_freq_m_4.58,z_freq_m_0.00,z_freq_e_4.58,z_freq_e_1.67,t_freq_e_2.08,xy_e_freq_e_4.58,z_freq_m_2.92,t_freq_e_3.33,t_freq_e_0.42,xy_e_freq_m_2.92,t_freq_m_2.92,t_freq_m_1.67,t_freq_e_1.25,t_mean,t_stddev,t_freq_e_4.17,xy_e_mean,z_peak_d_stddev,z_kurt,z_freq_m_1.25,t_freq_p1,t_freq_p3,t_freq_p2,xy_e_freq_e_1.25,xy_e_freq_m_2.08,angle_mean,t_freq_m_2.08,xy_e_freq_e_4.17,xy_e_freq_m_0.00,t_freq_e_2.92,z_freq_e_0.00,angle_stddev,xy_e_freq_e_3.33,xy_e_freq_e_2.50,t_freq_p4,xy_e_freq_m_3.75,z_freq_m_2.08,z_stddev,label
0.03962527647339588,1.0516869172648893,0.082945948076662,0.05218739174060903,1.0,0.9989491644301296,0.0,0.0,0.1605206228716866,0.023954364004265084,0.9954736258781276,0.7974073593118043,0.02150996750055097,0.0156232517608874,2.075919968655835,0.9421307553716082,0.01562897329317,0.007460818332852549,8.292310984036446,1.033459124929956,0.04075406420186279,1.088704509712773,18.072550517317907,0.03779157470681651,1.0516869172648893,2.6248464119427184,0.5037466687195765,0.7260874625968868,2.9880478087649402,0.9759196314071455,3.9840637450199203,36,0.34945646737263414,0.9960159362549801,7.912291503004376,1.9920318725099602,1.2629320308754908,4.009759891634317E-4,20,0.0059574316501768915,0.623227968955536,20,0.022999086040830414,0.841933966066115,0.8044461046582145,0.01800712747646276,4.804422313729267,0.023927434034992756,17.024561710816503,0.007864518813552079,1.000152764128244,1.7122874451614354,-0.2043737834679858,0.01697915690450209,-0.12230134001430013,-4.898855610819073E-4,0.0,-0.015987223648720236,0.0,1.4046259138257757,0.0,2.9880478087649402,0.0,1.9920318725099602,6.038910229884845,0.11556572135095611,0.2614444642321044,-0.04104937202068304,0.9780375163333334,-4.42718186785996,-1.654378839589289,0.0,0.0010508355698703965,0.0034755385520020957,0.1980662665663232,0.04241579118809534,1.000152764128244,0.0,0.0156232517608874,0.10840530839298755,0.01533465107901269,0.6368867364401177,1.088704509712773,0.13656625886742155,0.008325390711095084,5.721532282598639E-6,0.007970270822552175,0.013702214071350192,1.033459124929956,0.7316412205902394,0.3269566915644949,0.018259360421338463,1.7122874451614354,0.08617371772144637,0.719913899317416,1.2629320308754908,0.9421307553716082,0.6539133831289896,1.026100350454178E-4,0.3751452434099118,0.0019577940489150475,0.016326135590651897,2.075919968655835,0.01679889008043742,0.021822823006153756,0.8044461046582145,0.7260874625968868,0.623227968955536,0.006771317823497873,4.146155492018223,1.924533825680107,0.021066800349123897,3.8551178027649273,0.03479951856985128,-0.82809289025167,4.804422313729267,0.9960159362549801,2.9880478087649402,1.9920318725099602,0.02041451679910201,0.5753778860954746,0.028941653447413392,0.26078730795316063,0.023768251888531034,7.710235605529857,0.007389970585653966,0.008115774184035272,0.023333182528961455,0.032718972822567735,0.014489859841768081,3.9840637450199203,1.4046259138257757,1.2136288381955465,4.121326446277742,Trapaf
0.026260515882801604,3.35156555344868,0.0467197984469369,0.07858623977287488,1.0000000000000002,0.9999480982602619,0.0,0.0,0.16506710748063036,0.014438773503843464,0.9952780702176737,0.8730692541656127,0.0069364721636840584,6.552812069664541E-5,1.24496432729124,0.4284051891827457,0.006604936008467604,0.025367813744661898,8.425200835804286,0.8766736948524837,0.028278657103502997,0.5068878078315814,12.538351670051249,0.07073494564054131,3.35156555344868,6.5643550454905855,0.7918102468187889,0.5235992712282889,3.0120481927710845,0.621643399301357,4.016064257028113,26,0.38132197794897166,1.0040160642570282,5.419091488143658,2.0080321285140563,1.090545975098049,0.0010669907545463654,20,0.012238094303648795,0.8994695594893868,20,0.018165924675508406,0.8976190769020089,3.256016521278841,0.03671435135028126,4.144512589404942,0.006056676833488933,12.661834315213795,0.006540032606585827,1.3674289696788984,2.841646225788308,-0.1869855802747743,0.018624509023071296,-0.0066160550608693885,-0.008494368042533933,0.0,-0.0014777776081815422,0.0,4.23136424704085,0.0,3.0120481927710845,0.0,2.0080321285140563,0.32790650277955524,-3.2757095459151793,0.06512274106946091,-0.11745565308485029,1.0271911253333335,-1.216386484580504,-1.2009814389298676,0.0,5.190173973826808E-5,0.004670028042588117,0.12220881605206106,0.03380008243881193,1.5029516490075812,0.0,6.552812069664541E-5,0.1789666468031714,0.03703901224198413,0.7080021466849822,0.5068878078315814,0.15062833397678688,0.007833837495375862,0.006539407887770959,0.013203628911750333,0.04071708167352687,0.8766736948524837,0.5987167327132232,0.15737795275216465,0.03214274413045663,2.841646225788308,0.04329087340007541,0.7918102468187889,1.090545975098049,0.5025325891981492,0.3147559055043291,2.8254546405531814E-4,0.384260729985368,0.004228830446117456,0.007935203243707334,1.24496432729124,0.007609833614633327,0.01733203682270393,3.256016521278841,0.5235992712282889,0.8994695594893868,0.013733354259639854,4.212600417902144,1.5275484328194104,0.004048936649054107,7.408201079041062,0.035150745186631666,-1.068461786705903,4.144512589404942,1.0040160642570282,3.0120481927710845,2.0080321285140563,0.04190409715690511,1.4545382500600121,0.030327448222355124,0.3566478282370331,0.013484166823604416,14.816402158082118,0.00549073072292619,0.0036224889770711125,0.01866186850055559,0.0668377894202478,0.04767326352389745,4.016064257028113,4.23136424704085,0.8269884608171256,3.562025043214666,Trapaf
0.0074476611035843516,1.8369395419058958,0.08221027485880571,0.050674500563543674,0.9971933978284584,0.9942212792641199,0.0,1.0000000000000002,0.010488966031466445,0.0076014481091381285,0.8433827731762812,0.14454120080624835,0.021961489140138478,0.0066665979047681925,2.150195719462913,0.19025549124962896,0.007372026586868948,0.0028894200721620925,8.110955496887133,0.6736919284058084,0.07524107116893819,1.24468351123987,14.906469240254678,0.040127045470696045,1.8369395419058958,3.8380637318784796,0.3921546170823968,0.455770328766732,4.0,0.4968876007600336,6.0,45,0.3947391647937177,1.0,6.994946700987811,2.0,1.0010107272794995,3.2875428279414835E-4,23,0.005927010353256512,0.6528404371549463,23,0.016424159917445863,0.8774189598442019,0.8282365600797637,0.03785072416179254,4.809584832444229,0.021445931153581118,14.925585888802573,0.0031875580507361068,0.7438981323181499,2.5807550742427035,-0.053045457803621965,0.008523952405820764,-2.590444297383282,0.1372220315037934,0.0,-0.007214431363908132,0.0,1.8962597455670434,0.017134700969680828,3.0,0.0,2.0,5.095849441599351,-1.657643039191872,0.2541600452857803,0.601787758767314,1.00138855,-0.7860623335370329,1.3968396562732706,0.0028066021715417388,0.0029721185643385834,0.15083850608783864,0.6988415723700329,0.06998220849018466,0.7456241128023382,0.0,0.0066665979047681925,0.08488269043049736,0.002841797186982826,0.1340522347747819,1.24468351123987,0.0028875179223283175,2.2942152226918113E-4,7.054286821007544E-4,0.01462433291767367,0.013114355351104938,0.6736919284058084,0.6441970340351544,0.3343622016880613,0.011480510667936258,2.5807550742427035,0.08409909110418862,0.3921546170823968,1.0010107272794995,1.189107169664549,0.6687244033761219,1.663779387501832E-4,0.3969504553943648,4.999418943971977E-4,0.009683751926851458,2.150195719462913,0.022755952294510568,0.017644590912983205,0.8282365600797637,0.455770328766732,0.6528404371549463,0.006368611360211122,4.055477748443569,1.6970296450866549,0.0016100950670341566,4.39162379690026,0.02790076189785414,-0.9908326542045622,4.809584832444229,1.0,3.0,2.0,0.03395634377760567,0.9741266301398402,0.028347890106412248,0.14968811975547544,0.010649681006048387,8.783247593800517,0.004755700011503416,0.008322540190892472,0.02460807385581028,0.03835199417770176,0.012221457516248133,4.0,1.8962597455670434,0.5061916950390676,3.855299242304103,Trapaf
0.054410296483052734,1.5878645411306829,0.021671327144836966,0.04363936584284104,1.0000000000000002,0.9999548127618825,0.0,0.0,0.2283618130785887,0.02932651534855169,0.9979281639642186,0.8730942796564821,0.011152258926724353,0.019605991396233827,1.366011231446569,0.6307285083482894,0.020873018403891243,0.014010758389720398,6.928104607061256,0.8977434002535839,0.014940556309987496,0.7360355984502033,11.478166760284566,0.04874717654174981,1.5878645411306829,3.254732603916929,0.7581362452253174,0.8305575450403374,3.8,0.421222736111119,4.6,30,0.37903785896372943,1.8,6.038285704578748,2.8,0.7963542765486433,2.2485397662611178E-4,18,0.013267247380835519,0.7985371887900244,19,0.014050735018757135,0.8537280372976611,1.5706946247655338,0.06502842349887689,3.2958691273041927,0.014150469514071007,11.004235480125462,0.012804147853901828,0.9115757732018306,0.7478853262354388,-0.19629729728625564,0.028539094028540275,-0.027753612554853195,0.0030688666741745035,0.0,-0.001979917719151845,0.0,1.8406069700105614,0.0,2.8,0.0,1.8,5.451486728169352,1.3858412733242942,0.0882556053205042,-1.1821243055936221,1.0577697753333333,-0.7531037091933581,2.3321564486052084,0.0,4.5187238117647215E-5,0.0020266487976638536,0.12483388430773647,0.018675381836042698,0.9115757732018306,0.0,0.019605991396233827,0.062249396804561555,0.018199108476660487,0.6447324665778934,0.7360355984502033,0.199035297730037,0.008453496944660445,0.0012670270076574157,0.03920621078555297,0.010675271564809411,1.0815656627778665,0.6010493957017686,0.20443452028127343,0.05481680254564616,0.7915845732127686,0.06085726793396921,0.7581362452253174,0.7963542765486433,0.6307285083482894,0.42433633547953903,1.363715795349895E-4,0.358582429878527,0.012595958514149085,0.023552212762315235,0.8263622102815934,0.015672338128374923,0.01653141439164435,0.5496278593711887,0.437235081526299,0.7985371887900244,0.015097580228335284,3.4640523035306283,1.5411493925633246,0.014914981149897305,3.361063765867892,0.020424423559136897,-0.922306985922213,3.2958691273041927,1.0,2.8,1.8,0.06734340443136264,1.5706946247655338,0.027463510975012855,0.8305575450403374,0.02254819428184878,6.722127531735781,0.006034831595647919,0.009513830599156328,0.02118171551836228,0.05028564000999787,0.0379481322756874,3.8,1.8406069700105614,1.366011231446569,3.317599716445168,Trapaf
0.021700433230928327,1.80742892717876,0.07466747172380266,0.15384149825842475,1.0,0.9974492135682307,0.0,0.0,0.17109268578852113,0.018367772219800536,0.993563122123143,0.8619427799365367,0.011329442222523651,0.006941510316527061,1.6840483612761434,0.852340884323364,0.006947864999897614,0.00644255805702685,7.73091858735945,1.1994888349226325,0.01713065195068258,0.9736074361206948,15.020744757779498,0.01889029194442334,1.80742892717876,3.038930352905551,0.5423591105475886,0.5994206244110901,5.721393034825871,0.1740135660897748,6.7164179104477615,25,0.3535209576556163,1.7412935323383085,6.312129242767345,3.9800995024875623,1.0473780270428994,0.001997270223248243,15,0.011109786335637436,0.7173496106501676,15,0.018015773912342672,0.8371632606532486,0.6184995807696599,0.06370753423992172,4.0783136133932185,0.016579841778117842,14.255888904166708,0.006249097358205857,0.8037005241838179,0.8842837829745861,0.04696245058219739,0.04033817231930212,-0.12477038123530187,-1.708406960009793E-4,0.0,-0.024452042021479693,0.0,1.0932808598860848,0.0,2.985074626865672,0.0,1.9900497512437811,3.7668141003615325,-0.11397094750593516,0.3185958311084303,-3.347152083876155,1.0283355715,0.630565399840846,-1.9103286465916403,0.0,0.0025507864317692915,0.0038860914450876667,0.1316203421866063,0.01699805900191541,0.8037005241838179,0.0,0.006941510316527061,0.19934348875192393,0.020960186262349786,0.6908500941480156,0.7944669021956454,0.1527249135687206,0.011419907219902924,6.35468337055252E-6,0.004195863858259878,0.018681502749222593,1.1994888349226325,0.7277028091612925,0.19991106335649855,0.05010622911721575,0.9508031600685017,0.07107470608636537,0.8956977932487971,1.0473780270428994,0.852340884323364,0.5094638316378441,0.0010660747528627988,0.3461674906496493,1.4897581624633786E-4,0.013812766977361708,1.6840483612761434,0.026211709482788257,0.02007907730110939,0.8528917073418313,0.9736074361206948,0.7173496106501676,0.011624314171298734,3.865459293679729,1.792634042214398,0.017897664979583783,3.883435710914259,0.041885200775901514,-0.9016938297145773,4.0783136133932185,0.9950248756218906,4.72636815920398,3.7313432835820897,0.07091776126509594,0.4565138240194433,0.02643711065540211,0.07481229818954756,0.014473417203693627,7.766871421828519,0.023591055988897613,0.01195844992163248,0.02088610053528664,0.02772922028862168,0.005760121359509046,0.0,1.0932808598860848,0.8280703068835821,3.77981535174259,Trapaf
0.050415132427421294,3.617532534898753,0.07101669201670839,0.04415656019810088,0.9999999999999999,0.9999696760535024,0.0,0.0,0.32102787031315416,0.04608500111230978,0.9948001376829044,0.8252223334273832,0.005214580863384626,0.006097093934100476,1.0157086570530907,0.35508141416292344,0.01605659807930853,0.004853804414939479,6.998718811389053,1.0219743925094282,0.05033733099406244,0.4960626309162103,9.105821663450403,0.0244075009519758,3.617532534898753,6.1707591696787505,0.284749998880383,0.7694677875810317,2.690582959641256,0.20262873800345274,3.587443946188341,23,0.3377303401582419,0.8968609865470852,4.802943951599851,1.7937219730941705,0.7010580072655365,3.9917106258982436E-4,15,0.029483784676085065,1.2350357854355962,17,0.009583015492737572,0.8636770061753397,3.8577700954710035,0.05851670507896296,3.2782775191476343,0.006339026216925343,8.437907529787118,0.014157456838018414,1.69229147224595,3.0976792878000414,0.036388558496930436,0.03379361594943826,0.025976216888369236,-0.007830018674817219,0.0,-5.646903462044836E-4,3.587443946188341,2.477373849198925,0.0,1.7937219730941705,0.0,0.8968609865470852,-2.386766895540988,-3.050474654454468,0.08851426014386084,-3.3332139791676894,1.097717376,5.486744109132677,-0.3472423294746956,0.0,3.0323946497490526E-5,0.005169538370598018,0.16957780425552127,0.04023958551729022,1.2180806222811582,0.0,0.006097093934100476,0.08355125376251737,0.07214886508153918,0.504194463114229,0.35508141416292344,0.2749428692008444,0.030028403033001253,0.009959504145208055,0.06882211612644512,0.031060592619078835,1.0219743925094282,0.5306979558439874,0.17494563942788866,0.04166923415588901,3.0976792878000414,0.03751547478693501,1.3054201971266581,0.7010580072655365,0.4525415048514956,0.3498912788557775,1.9735844279241056E-4,0.3443122694519872,0.012347887272453784,0.016847118485966903,1.3054201971266581,0.006657353712113688,0.011529529374849431,2.477373849198925,0.4960626309162103,1.2350357854355962,0.028822221436816346,3.4993594056945265,1.4911995697805849,0.004258670579393459,6.021313235390183,0.04268381636696175,-0.9155610584596681,3.2782775191476343,0.8968609865470852,2.690582959641256,1.7937219730941705,0.05499450069194616,3.8577700954710035,0.029519364653694757,0.7694677875810317,0.008147450097066234,12.04262647078036,0.007929467361882473,0.005948042051518277,0.024520912640106998,0.047693971790669594,0.06823517180254843,3.587443946188341,1.937471964605131,1.0157086570530907,2.906057859153642,Trapaf
0.04693612895914824,2.8499791687672933,0.06987062471041627,0.059830534965871346,0.9999999999999999,0.9957941481269478,0.0,0.0,0.309317747337084,0.12331406460848056,0.99014520422535,0.7939674958567261,0.005490253993658911,0.0031087528688944974,0.8229401138898326,0.415538448589121,0.003585978592744667,0.0030438097093989764,6.47493158053717,0.9498536106529695,0.051550168269155615,0.36069774130003246,7.229140362655454,0.01606776784808772,2.8499791687672933,6.1674942479336305,0.18071136949563557,0.35002771329115273,2.690582959641256,0.8844013234587267,5.15695067264574,16,0.3179118552179647,0.8968609865470852,4.72093372001122,1.7937219730941705,0.5787917165821161,7.713361913231626E-4,15,0.025039529185311774,0.9574331513610986,15,0.018526741666985695,0.877409159218205,2.0396794582098594,0.03939462673468933,2.167176820187841,0.0014197234538367745,6.242009892018283,0.0034425182684467135,3.9679259421702238,2.8578503675285383,-0.08974435746889067,0.05624834694190182,-0.13780168344239763,0.0033029243935585213,0.0,-0.020872658743159727,0.0,0.977399229850481,0.0,3.3632286995515694,0.0,1.7937219730941705,1.69506657419515,-0.6641337993096179,0.24540843541087387,-7.1371398762414415,1.157516544,-6.060108603482128,0.36461129258287417,0.0,0.00420585187305214,0.005648943901597712,0.19617770836862392,0.06733328011363769,1.8620747725880233,0.0,0.0031087528688944974,0.08858605599346478,0.05960948139120113,0.48464974851964215,0.415538448589121,0.1860036827286034,0.1197280860157359,4.7722572385016905E-4,0.023029425576984088,0.008272872459038077,1.3825366104421006,0.597636105473014,0.22023905702663524,0.15326170667463387,2.8578503675285383,0.040724230855835056,1.0198249894357783,0.4932478426759758,0.16501423300430265,0.44047811405327075,4.3431943375408307E-4,0.22725396939082923,0.008484776368619511,0.08336819422892308,1.0198249894357783,0.005089175762047047,0.01320265581002015,0.977399229850481,0.36069774130003246,0.9574331513610986,0.03111817470735933,3.2374657902685846,1.375435807564453,0.0054905097432034825,6.122514997697905,0.015213227034746835,-0.7079396824530293,2.167176820187841,1.7937219730941705,4.260089686098655,3.3632286995515694,0.05792538393336622,2.0396794582098594,0.03001946039379409,0.4732810774222325,0.029213781209802746,12.245029995395813,0.005286781822305906,0.0239341905235932,0.029860879560589016,0.008484773352713108,0.01772362080058826,0.0,1.60173975509749,0.8229401138898326,2.494274106703571,Trapaf
0.0074476611035843516,1.8369395419058958,0.08221027485880571,0.050674500563543674,0.9971933978284584,0.9942212792641199,0.0,1.0000000000000002,0.010488966031466445,0.0076014481091381285,0.8433827731762812,0.14454120080624835,0.021961489140138478,0.0066665979047681925,2.150195719462913,0.19025549124962896,0.007372026586868948,0.0028894200721620925,8.110955496887133,0.6736919284058084,0.07524107116893819,1.24468351123987,14.906469240254678,0.040127045470696045,1.8369395419058958,3.8380637318784796,0.3921546170823968,0.455770328766732,4.0,0.4968876007600336,6.0,45,0.3947391647937177,1.0,6.994946700987811,2.0,1.0010107272794995,3.2875428279414835E-4,23,0.005927010353256512,0.6528404371549463,23,0.016424159917445863,0.8774189598442019,0.8282365600797637,0.03785072416179254,4.809584832444229,0.021445931153581118,14.925585888802573,0.0031875580507361068,0.7438981323181499,2.5807550742427035,-0.053045457803621965,0.008523952405820764,-2.590444297383282,0.1372220315037934,0.0,-0.007214431363908132,0.0,1.8962597455670434,0.017134700969680828,3.0,0.0,2.0,5.095849441599351,-1.657643039191872,0.2541600452857803,0.601787758767314,1.00138855,-0.7860623335370329,1.3968396562732706,0.0028066021715417388,0.0029721185643385834,0.15083850608783864,0.6988415723700329,0.06998220849018466,0.7456241128023382,0.0,0.0066665979047681925,0.08488269043049736,0.002841797186982826,0.1340522347747819,1.24468351123987,0.0028875179223283175,2.2942152226918113E-4,7.054286821007544E-4,0.01462433291767367,0.013114355351104938,0.6736919284058084,0.6441970340351544,0.3343622016880613,0.011480510667936258,2.5807550742427035,0.08409909110418862,0.3921546170823968,1.0010107272794995,1.189107169664549,0.6687244033761219,1.663779387501832E-4,0.3969504553943648,4.999418943971977E-4,0.009683751926851458,2.150195719462913,0.022755952294510568,0.017644590912983205,0.8282365600797637,0.455770328766732,0.6528404371549463,0.006368611360211122,4.055477748443569,1.6970296450866549,0.0016100950670341566,4.39162379690026,0.02790076189785414,-0.9908326542045622,4.809584832444229,1.0,3.0,2.0,0.03395634377760567,0.9741266301398402,0.028347890106412248,0.14968811975547544,0.010649681006048387,8.783247593800517,0.004755700011503416,0.008322540190892472,0.02460807385581028,0.03835199417770176,0.012221457516248133,4.0,1.8962597455670434,0.5061916950390676,3.855299242304103,Trapaf
0.020787250241229543,1.2163552041636105,0.06030916182069131,0.1334344197172973,1.0,0.9999223443796358,0.0,0.0,0.04160403006862911,0.004414759832610903,0.9973618598725043,0.8192398850342577,0.01250463229983826,0.0024190025360869352,1.6800110569492952,0.4777946146589967,0.0030927662856894745,0.005233391220800785,9.010378601903055,0.8932246144480388,0.02816278942849863,0.9496833297654749,15.841255378860918,0.06284140081767323,1.2163552041636105,6.862737199084061,0.534408327460935,0.4791965795272364,0.0,0.5736129805598867,0.0,20,0.3989963022979815,4.026845637583893,7.549590706179515,0.0,1.367371794471929,7.869127898045397E-4,11,0.0032696989423623597,0.4450492179927551,11,0.022878319299416368,0.9008271330918064,2.795138757726831,0.006442591552993095,4.854870808644872,0.009828921258217868,15.130477379643546,0.002599895875153352,4.049063198585756,2.5159090210564368,-0.2966514526905528,0.013711298802021071,-0.058480154088837416,0.010440282374222048,0.0,-0.003794055237966551,0.0,4.689590454768462,0.0,0.0,0.0,2.0134228187919465,2.256274652882637,1.1907692832971575,-0.06859352556154744,-0.7665192069209446,0.966705152,-1.5991229480647124,2.6118431146543997,0.0,7.76556203641181E-5,0.0025604845071315937,0.1781219748382466,0.018601525255329075,1.7056063511810025,0.0,0.0024190025360869352,0.17200810111991943,0.018186114954320983,0.7776358549656286,0.9496833297654749,0.03718927023601821,0.001321993546921428,6.737637496025392E-4,0.0041235334615519455,0.029920437112689834,0.8932246144480388,0.6821180642422598,0.039600865174268925,0.014970207947794948,2.5159090210564368,0.05337441944142354,0.7493948390432622,1.367371794471929,0.8310417080507635,0.2254735418227993,6.812487290121446E-4,0.4115519950564188,2.1148761243570038E-4,0.056251904396887556,1.6800110569492952,0.012301327428689666,0.022066969282523715,2.795138757726831,0.4791965795272364,0.3933522825555842,0.005308914153436351,4.505189300951529,1.6411299331628484,0.003339508791110653,7.841484826311005,0.0,-0.9090199307740559,4.854870808644872,1.0067114093959733,0.0,4.026845637583893,0.007882782864039518,1.138579051284998,0.02499019118133791,0.11731022725790344,0.013411447116381004,15.682969652622004,0.004863191965009334,0.0014116966985009741,0.018042197074689213,0.06664861758264787,0.023594906169048455,0.0,4.689590454768462,0.9273009003981076,3.902708227660657,Trapaf
0.10115501624966858,4.747250690841193,0.0487786171808053,0.018094775852339897,1.0,0.9985090048126439,0.0,0.0,0.14811755139481908,0.022779928943312693,0.9906828830118927,0.8039685593035977,0.0053019220783288275,0.012739260943069881,1.5663969318720046,0.42048521634224884,0.015412976211279943,0.025099921727873398,7.075205857975525,0.6114799716937327,0.0324420103775956,0.2974980072505151,8.971666064140381,0.033749104542768346,4.747250690841193,7.516140806735805,0.8847733858349607,0.7906816543894198,3.787878787878788,0.9347724589140158,5.555555555555555,16,0.30904623589517977,1.7676767676767677,3.9282034862121185,2.7777777777777777,0.864184006200167,1.0286109287811739E-5,15,0.03124575118306028,1.167096319461859,15,0.017390633835581617,0.8555751513857005,4.82056116581749,0.07667894304440913,2.8205745280565293,0.0017331766576537816,7.9166547540502705,0.012432461537230505,1.5699656028991071,2.7671321862455422,-0.005499381457230828,0.014672782723181526,0.10290477425821809,0.0032728428220196466,0.0,0.012146359226663087,0.0,2.997739010308715,0.0,2.7777777777777777,0.0,1.7676767676767677,3.5688131728759216,1.6349680662240877,0.03681170311624946,1.9137425584404535,0.9466451626666667,-4.0960159555011915,0.2644192670164163,0.0,0.001490995187356078,0.00782612180075125,0.186714323708295,0.028712719127509896,1.5699656028991071,0.0,0.012739260943069881,0.01271687783402935,0.05760334576146148,0.6558510079087786,0.42048521634224884,0.1253376224515064,0.007366952732032747,0.002673715268210063,0.06028827942337214,0.02523560601255745,0.6543226381531365,0.5184405047730242,0.034663314631642454,0.020148054066248238,2.7671321862455422,0.11212796988721623,1.01307890372292,0.864184006200167,0.21765012399238182,0.6114799716937327,2.3922124020550525E-5,0.29686585866540044,0.012335423455520847,0.013311925425982401,1.01307890372292,0.0029113582443554987,0.018798209730694775,2.334744977965141,0.2974980072505151,1.167096319461859,0.035755758230188166,3.5376029289877593,1.5647310694531456,0.004691812692228781,7.033997476522733,0.1942322223268136,-0.7418980373382067,2.8205745280565293,1.7676767676767677,0.0,2.7777777777777777,0.08587608127890473,4.82056116581749,0.030438721383187897,0.7906816543894198,0.015168069547806149,14.067994953045469,0.0018283409694563623,0.014467989609656567,0.022167139632466543,0.03852926818560178,0.071567488260468,0.0,2.997739010308715,1.5663969318720046,2.8205731995811165,Trapaf
